348	1	警告，快跑	止损纵利	02-28
262	0	垃圾中的战斗机！	珍惜今天442	02-28
660	0	再融资的上限为公司股本的20%的规定，会不会导	山东临沂网友	02-24
1813	4	用平安银行压仓打新股，已经中了两家	管仲服帛	02-28
449	2	国家改革，宝武再起航，信心是对国企改革的命脉	小鱼9999999	02-28
771	0	2016年三季报显示，每股经营性现金流 为-8.91，	江西景德镇网友	02-21
868	0	强烈建议平安银行普通股每10股转增5股派4.37元	辽宁网友	02-22
498	0	走势分析	黑马96	02-28
437	0	年线高位 建议买入	梅士聊	02-28
208	0	丫把	yeliming1138	02-28
287	0	几次高抛低吸，很爽，休息了，否则会死的很惨	止损纵利	02-28
239	0	跳	止损纵利	02-28
255	0	11.86	止损纵利	02-28
296	0	小银行玩得好嗨，老银行木有人玩	观察者73	02-28
806	0	平安银行何时公告2016年度业绩快报？	贵州六盘水网友	02-18
692	0	普通股每10股转增5股派4.37元（含税），如何？	江苏常州网友	02-18
546	1	鸭子头，表明新一轮创新高行情的开始！	大器晚成70712	02-28
750	5	农行没希望的，清仓吧	诸葛平平	02-28
309	0	抛了这只烂股，买600698军工混合所有制改革。	正能量叔叔	02-28
488	0	农商行涨得这么凶,城商行怎么不动?	倪浩成	02-28
1626	3	今天银行股这么好的行情，可民生昨的了。	曾荣天子	02-28
423	0	你到底是不是银行股啊，要不就换个名吧！	Desiner	02-28
251	0	抛了这只烂股，买600698	我不喜欢嫁人	02-28
722	1	看好宁波银行	林娟	02-28
392	0	华夏银行已死！去你TM的吧！	大叔爱豆豆	02-28
1220	6	弱反弹，快跑	止损纵利	02-28
279	0	没见过这么垃圾的银行股，银行板块那么好，垫底	夜观天象买股票	02-28
1060	0	浦发的波动幅度不够，安心持股。16.63	小秘书	02-28
1694	3	大股东再减持，融资盘再跑，清仓，	清羽道长	02-28
467	0	银行股价，实在太低了。逢低只会买，不会卖； 	股市大侠37658	02-28
382	0	顺丰快递再来一个板就追上兴业银行了	观察者73	02-28
427	0	想开骂了，这是银行股吗？	毂神辉哥	02-28
1013	5	这个月最后一天，要涨到最高结尾，争取6.50	股友68b3wv	02-28
1378	6	为什么华夏用连跌爆砸来迎接两会的到来！？	平安大空头	02-28
418	0	待会去销户[傲][傲][傲]	落袋为己	02-28
442	0	中国大陆的地铁目前除香港地铁赢利外，其它城市	身强力壮1	02-28
617	1	宁愿卖贵一点的招行也不要买兴业	观察者73	02-28
877	4	为什么要抛弃农行？？	股友Q7JOhB	02-28
974	1	到了加仓民生银行的最好时机	mindcontrol	02-28
419	0	华夏银行真是吃屎了！	大叔爱豆豆	02-28
1162	2	南京银行是 去年以来，表现最强劲的银行股，这	遥远的大湖边	02-28
286	0	清仓	止损纵利	02-28
337	0	刚上市的银行都涨停了啊，这些股怎么动都不动？	珍惜今天442	02-28
417	0	妈的，刚上市的银行都涨停了！华夏怎么动都不动	珍惜今天442	02-28
406	0	怒涨2分，热烈庆祝	股友lq1mUG	02-28
316	0	我不相信北上资金的钱他们也抢，他们敢抢我们敢	兵兵红	02-28
1278	8	想为国接盘吗？买农行！想成为傻子吗？买农行！	股友Q7JOhB	02-28
299	0	小散们，快跑	股友Q7JOhB	02-28
1386	4	"总手：129.00手	金额：21.4万"	带头大哥_7_7_7	02-28
439	0	光大证券还我2010年至今佣金还我血汗钱!!!光大	讨债中国行	02-28
637	3	吃骨先生，还是先看好自已的几根骨头吧	wygwdd	02-28
883	0	宁波银行(002142)融资融券信息(02-27)	宁波银行资讯	02-28
428	0	今天出了个低位	突欢畅安	02-28
1280	0	平安银行(000001)融资融券信息(02-27)	平安银行资讯	02-28
493	0	金路辉煌2.28早评 原油黄金行情分析及操作建议	金路辉煌j	02-28
960	0	中国银行(601988)融资融券信息(02-27)	中国银行资讯	02-28
904	0	中信银行(601998)融资融券信息(02-27)	中信银行资讯	02-28
1015	0	建设银行(601939)融资融券信息(02-27)	建设银行资讯	02-28
987	0	光大银行(601818)融资融券信息(02-27)	光大银行资讯	02-28
702	0	工商银行(601398)融资融券信息(02-27)	工商银行资讯	02-28
967	0	交通银行(601328)融资融券信息(02-27)	交通银行资讯	02-28
1238	2	农业银行(601288)融资融券信息(02-27)	农业银行资讯	02-28
931	0	北京银行(601169)融资融券信息(02-27)	北京银行资讯	02-28
1654	0	兴业银行(601166)融资融券信息(02-27)	兴业银行资讯	02-28
1309	0	南京银行(601009)融资融券信息(02-27)	南京银行资讯	02-28
2184	0	民生银行(600016)融资融券信息(02-27)	民生银行资讯	02-28
1086	1	华夏银行(600015)融资融券信息(02-27)	华夏银行资讯	02-28
1334	0	浦发银行(600000)融资融券信息(02-27)	浦发银行资讯	02-28
867	0	招商银行(600036)融资融券信息(02-27)	招商银行资讯	02-28
456	0	特朗普国会开讲在即 数万亿美元资产或闻风而动	我大财神也	02-28
1102	0	安邦本应该有3个董事席位，欺负人就不怕报应吗	红色蝴蝶飞	02-28
1949	2	农行16年3季度资产3.79元，还剩0.08利润由4季度	股友gETU46	02-28
1587	12	九少骚扰我南行大吧，频频卖春与持股臭味相投。	跑步老头	02-28
487	0	九少不动频频示爱，光天化日贼眉鼠眼。	跑步老头	02-28
2060	5	我的农行股经过不断的加仓，做差价，现在成本，	李明生16888	02-28
990	0	28日起，扫盘干0.55亿流通的亚振60 33 89，才24	扫描黑马	02-28
1138	0	28日起，将江阴银行，如通的资金全部调过来，扫	扫描黑马	02-28
1137	0	李大霄看好银行股。	金字塔投资法	02-28
877	1	凡人：行情必须深化延续，否则蓝筹股带来的成绩	老运营费	02-27
1949	3	银行股不需要涨也赚钱	牛骨头	02-27
2007	10	还是在11.81等你 也许那不是你的底 破位我们也	杉木红枫	02-27
799	1	跌到6.5，能否守住？	不要被股炒	02-27
539	0	欢迎跌破6元！	不要被股炒	02-27
981	0	亏5个'点 了	n1429885257c...	02-27
1117	0	日线，KDJ没有多少下行空间了，BOLL到中轨，MAC	朋友wvah68	02-27
2774	4	这股出什么问题了？	lili7709	02-27
549	0	住值5000变3000跌透了，跌够了，跌不动了，就稳	PBPE	02-27
797	0	住值5000变3000跌透了，跌够了，跌不动了，就稳	PBPE	02-27
793	0	5000变3000跌透了，跌够了，跌不动了，就稳了	PBPE	02-27
1488	2	呀,深刻领会“稳”字了吗	IPO2017	02-27
750	0	呀,深刻领会“稳”字了吗	IPO2017	02-27
2303	10	5178 没做好 现在任何时候都是忐忑...	鸿雁2000	02-27
1890	1	今天割肉清仓 留下祝发财 民生第二阶段开起	冬日阳光55	02-27
2050	4	股神”巴菲特：市场没泡沫 道指最终料逼近10万	股市小蟑螂6	02-27
784	0	5.75元有支撑！	铁皮石斛2727	02-27
717	0	今天6.96卖了中信，加仓买入民生银行 因为民生	不玩垃圾股	02-27
527	0	南京农行蔡祥,现在没事做,聊聊	风在吹着	02-27
659	1	南京农行蔡祥,不理人了?	风在吹着	02-27
482	0	走坏了	lili7709	02-27
905	0	金路辉煌2.27晚评  原油破位受组 黄金死活跌不	金路辉煌j	02-27
457	0	南京农行蔡祥,最近有没有违法?	风在吹着	02-27
508	0	南京农行蔡祥,现在没人可管你了	风在吹着	02-27
935	0	银行休整，低位抬轿的机会来了	车前草777	02-27
548	0	啥时你也来个配股！	菩提0130	02-27
2338	3	华夏银行盘小绩优，今年会价值回归，反复向上，	发现低估值	02-27
1007	0	恶心	一直向南走	02-27
5586	1	农业银行(601288)大宗交易数据一览(02-27)	农业银行资讯	02-27
630	0	三只小乌鸦	神枪老李	02-27
2087	5	再有2个多月，那个耻骨应该去吃屎，而且要直播	THINK13357	02-27
1398	1	今明两天是低吸好时间	dpld	02-27
2106	1	反弹结束了。养老金不会在这个价位买银行股的，	面向大海123	02-27
655	0	哈养老金就是搅屎棍，慢慢下跌中建仓有的阴跌了	股友jZg9mP	02-27
1636	2	为了低价定增，天天你妈的疯了一样压低股价	中国梦i	02-27
1006	1	什么时候跑调都是对的！	买进就是黑马	02-27
861	0	2017年市场牛股：科技小盘绩优，软件与大健康	蓝风1030	02-27
1001	1	中国成立五大战区，预防美国狗急跳墙	中国金银投资网	02-27
1174	1	“萨德”入韩 美顾问谈中国五大战区！	中国金银投资网	02-27
890	0	有想做庄的土豪吗？抢湘油泵！流通市值不足十亿	全仓香油有肉吃	02-27
561	0	特朗普预算计划拟提高国防开支二倍	中国金银投资网	02-27
548	0	快讯：乐天批准易地配合“萨德”入韩	中国金银投资网	02-27
1745	0	跌破9元就是大股东用75亿 9元给散户抬轿了 机会	股友s3FPTq	02-27
506	0	短程高超音速导弹	中国金银投资网	02-27
3177	2	今天继续加仓一万股，目前已经半仓了，慢慢买直	不玩垃圾股	02-27
539	0	乐天百货打折酬宾大派送！	中国金银投资网	02-27
510	0	由此产生的一切后果由美韩承担	中国金银投资网	02-27
566	0	乐天决定为萨德供地 中方：坚决采取必要措施	中国金银投资网	02-27
3024	4	假如平安银行今日上市！定价多少？	股友7dXyTi	02-27
3046	1	招商银行有一宗大手成交  涉资2,245.95万元	招商银行资讯	02-27
1573	1	福建水泥减持兴业银行好牛B	观察者73	02-27
594	0	大机构还是老老实实做价值投资的好，不要做什么	中国国旗高高...	02-27
740	0	结合今天的指数走势和前一阶段的系列会议看。充	赵十十	02-27
659	0	装死	二小放牛郎	02-27
945	0	市盈率、市净率最低的光大银行H股20170227交易	股海瑜鹏	02-27
9490	1	600000:浦发银行关于2017年第一期金融债券发行	浦发银行资讯	02-28
3003	3	请耐心持股	青花墨韵	02-27
600	0	出生说ipo不影响股市上涨，果然跌了！	我不喜欢嫁人	02-27
1315	0	买银行股要经得起折腾，如果银行股都没戏，A股	哈哈的哈哈	02-27
988	0	恶心	一直向南走	02-27
615	0	你和头等舱的距离，差的不只是钱	我大财神也	02-27
1036	0	这种股票只能远离	wangkk00	02-27
1494	1	平安放量跌，下跌开始	不玩垃圾股	02-27
642	1	睁大股友5pSjYb你的狗眼好好看看！	我大财神也	02-27
1127	3	“古代的黄金”	真火炼真金	02-27
715	0	股指期货拼命做空，一帮混蛋	股友3GCN4Z	02-27
537	0	国际油价量价齐升  传大国正在扩充战争石油预备	我大财神也	02-27
3061	6	没管住手12.09又买进去	止损纵利	02-27
4485	26	快跑。高位死叉。	我持股不动	02-27
1016	0	每天内盘比外盘接近倍数的差距，CNMD	wangkk00	02-27
1493	1	11.5元，明天就能见到！这就是股市的魅力	股友xeiqIN	02-27
1346	1	为了增发价天天将股价压低，这种操纵行为不值得	wangkk00	02-27
1716	2	12元左右	许冠章国际歌手	02-27
1140	1	第二个越南不可避免了！	我大财神也	02-27
685	0	可靠消息：朝今晨拒绝@@@电话！	我大财神也	02-27
618	0	TMD这都是股指期货的恶果，机构恶意做空	股友3GCN4Z	02-27
568	0	赶紧拉指数股，不然二会就不好看了。	迎豐	02-27
2479	7	急跌 放量	股海无涯0295	02-27
511	0	韩国出现抢购黄金人潮	我大财神也	02-27
544	0	股指期货应该关闭，不然大盘走不好	股友3GCN4Z	02-27
640	0	IPO只会细水长流，不会大水漫堤，下步查处股东	小鱼9999999	02-27
1659	1	什么叫价值时代，浦发多少市盈率？垃圾股多少市	wangkk00	02-27
659	0	被珍珠项链串住了	每天发新肢	02-27
716	0	11.85接回	止损纵利	02-27
4443	7	银行股最高价是它？	带头大哥_7_7_7	02-27
630	1	创业板不要坚持鐺的绝对领导，要走独立行情了，	中国国旗高高...	02-27
816	0	吧内号外：	容家九少	02-27
540	0	国家队救市资金已经开始融券卖空套现了！	我大财神也	02-27
488	0	创业板已经遭受严重打击，我早说了，人家偏不信	中国国旗高高...	02-27
527	0	刀柄还要时间才完美？	珍惜今天442	02-27
653	0	吓人嗦，逢低买就是！[胜利]	云淡风轻5188	02-27
5806	36	资金是聪明的	股市小蟑螂6	02-27
520	0	环球：必须拆除“朝核” 打掉美国动武的借口	我大财神也	02-27
1265	0	护盘就看民生银行了	红色蝴蝶飞	02-27
900	1	哈哈，现在也没谁说银行、券商护盘了	股海丶一代枭雄	02-27
528	0	股指期货不关，大盘好不了	股友3GCN4Z	02-27
1212	1	大股东成为稳定器不就是涨了卖打压跌了买反复割	送钱花	02-27
1295	2	持股不动已死，容嬷嬷赶快烧纸	我持股不动的...	02-27
583	0	跟着H股走。	jizhongnihao	02-27
1286	1	南京银行去年分红送股，今年看宁波的了	股海丶一代枭雄	02-27
589	0	次新银行股都能连续涨停，快速翻倍	股海雪球	02-27
1643	0	建行漫步7元	许冠章国际歌手	02-27
1852	1	中行漫步5元	许冠章国际歌手	02-27
1843	2	农行漫步5元	许冠章国际歌手	02-27
1301	1	工行漫步6元	许冠章国际歌手	02-27
1202	3	呵呵，都不相信银行会涨，那就慢慢涨给你看	股海丶一代枭雄	02-27
902	3	南京农行蔡祥,到了?	风在吹着	02-27
3824	6	有重大好消息要公布.呵呵	东风来了8098	02-27
612	0	二月二 龙抬头	小鱼9999999	02-27
2274	2	股价，实在太低了。逢低只会买，不会卖； 用不	股市大侠37658	02-27
768	0	股价，实在太低了。逢低只会买，不会卖； 用不	股市大侠37658	02-27
632	0	绩优高分红的银行股也能连续涨停，快速翻倍。	股海雪球	02-27
1825	2	影响股票价格的两个变量	多多赢家	02-27
1320	2	影响股票价格的两个变量	多多赢家	02-27
1122	0	300196长海股份总股本2.1亿元每股净资产10.4元	自得其乐26093	02-27
626	0	银行股真是牛气冲天，天天都有涨停的	股海雪球	02-27
1566	5	怎么所有的银行股都滴啊？	yosoy	02-27
1003	0	减持的人撕劝架	泛黄的新手	02-27
540	0	次新银行股又在爆炒割韭菜	股海雪球	02-27
1245	0	中小银行上市审核速度在加快	自由之鹿	02-27
502	0	603690吧太不平静了，波浪滚滚	我的天来	02-27
483	0	为何如此呢?南京农行蔡祥.	风在吹着	02-27
987	0	光大银行净资产该有5块了吧	观察者73	02-27
2891	3	温水煮青蛙，大跌要开始了，清仓了	清羽道长	02-27
1092	0	蚂蚁金服不是与华夏有业务往来吗？	战胜者D	02-27
521	0	又是不涨不跌	中国国旗高高...	02-27
635	0	“印股票时代	ABCDmpio	02-27
526	0	怎么又是不涨不跌？	中国国旗高高...	02-27
958	0	“印股票时代	ABCDmpio	02-27
509	0	又是不涨不跌，好无聊哦	中国国旗高高...	02-27
991	0	“印股票时代	ABCDmpio	02-27
3128	3	民生还有30%跌幅、	YOUNG_yang	02-27
7457	25	有人知道要调到什么时候？16.63	小秘书	02-27
1256	1	把600015推出午门，开刀问斩，10元以下进场补仓	股友xeiqIN	02-27
733	0	5.01来吧！等着你。 只买不卖，你割条毛哦？ 没	ytr价格是	02-27
985	1	2月20号下午恶意抛售数亿农行A股的得逞了	股海雪球	02-27
536	0	新能源战略，弘讯科技603015领航	黄晓玉	02-27
648	0	国家战略能源项目，弘讯科技有望担当	黄晓玉	02-27
638	0	弘讯科技603015担任国家新能源汽车开发已收购欧	黄晓玉	02-27
1192	2	胎动	钓海	02-27
1561	2	想多进点，不知道好不好进啊！	於狼共舞88	02-27
990	0	[哭]	波伦佳	02-27
3380	9	3月18日解禁11亿股	带头大哥_7_7_7	02-27
638	0	300196长海股份总股本2.1亿元每股净资产10.4元	自得其乐26093	02-27
647	0	农行A对农行H的溢价率不到2%了，考虑到H股固定2	海外华人	02-27
421	0	老妖精	二小放牛郎	02-27
1165	0	建行就像前2年的房价，当你觉得它的价位已上涨	cengjingcang...	02-27
2158	2	不上45绝不减仓	总是前沿	02-27
551	0	无论风吹浪打，我自岿然不动！牛！[傲]	仁义长寿	02-27
1614	4	此股好磨人啊就算最终能赢也会输了心情	春雨6o396	02-27
781	0	浦发兴业招商南京宁波国家队解套了	shenkangjia	02-27
876	0	不想炒，看着买的股票是红色的还是蛮爽的。	冬至一阳生	02-27
863	4	昨日发言会对券商寓意惊天利好       讲话透露	券商上头条	02-27
1062	2	又替江阴银行抬轿了，老银行股是玩不过新上市银	证金控盘模式	02-27
474	0	特朗普命令美军加紧在东亚部署F35	我大财神也	02-27
1581	2	今天非常多的100手卖单象机器打单一样	朋友wvah68	02-27
624	0	600162比你好100倍！	爱你是我1815	02-27
1394	0	到底是谁跑了？	一点不慌	02-27
917	0	张家港行002839即将大涨！次新高成长！张家港行	股友JK9yzb	02-27
794	0	张家港行002839即将大涨！次新高成长！张家港行	股友JK9yzb	02-27
4604	6	平安银行可能是保险公司财务投资最好的标。保险	身强力壮1	02-27
1743	6	如果说不是低价增发，那为什么不让中小股东参加	浦发保安	02-27
